miR_ID,circbase_ID,Tot Score
hsa-miR-6836-5p,hsa_circ_0044547,1253
hsa-miR-6851-5p,hsa_circ_0074309,1253
hsa-miR-6851-5p,hsa_circ_0074310,1253
hsa-miR-6851-5p,hsa_circ_0074311,1253
hsa-miR-1184,hsa_circ_0063096,1252
hsa-miR-1199-5p,hsa_circ_0020279,1252
hsa-miR-1249-5p,hsa_circ_0022944,1252
hsa-miR-1249-5p,hsa_circ_0022949,1252
hsa-miR-1249-5p,hsa_circ_0022951,1252
hsa-miR-1249-5p,hsa_circ_0022952,1252
hsa-miR-1273h-5p,hsa_circ_0005798,1252
hsa-miR-1827,hsa_circ_0000246,1252
hsa-miR-3142,hsa_circ_0052294,1252
hsa-miR-3142,hsa_circ_0052295,1252
hsa-miR-4530,hsa_circ_0057363,1252
hsa-miR-4659a-3p,hsa_circ_0049109,1252
hsa-miR-4659a-3p,hsa_circ_0049110,1252
hsa-miR-4659a-3p,hsa_circ_0049111,1252
hsa-miR-4659a-3p,hsa_circ_0049112,1252
hsa-miR-4659a-3p,hsa_circ_0049113,1252
hsa-miR-4775,hsa_circ_0041843,1252
hsa-miR-5787,hsa_circ_0050085,1252
hsa-miR-5787,hsa_circ_0050086,1252
hsa-miR-663a,hsa_circ_0021810,1252
hsa-miR-6722-3p,hsa_circ_0082881,1252
hsa-miR-6780a-5p,hsa_circ_0078794,1252
hsa-miR-6780a-5p,hsa_circ_0078812,1252
hsa-miR-6780a-5p,hsa_circ_0078862,1252
hsa-miR-6780a-5p,hsa_circ_0078968,1252
hsa-miR-6836-5p,hsa_circ_0079107,1252
hsa-miR-6884-5p,hsa_circ_0052101,1252
hsa-miR-6884-5p,hsa_circ_0052103,1252
hsa-miR-7161-3p,hsa_circ_0035578,1252
hsa-miR-8073,hsa_circ_0082878,1252
hsa-miR-939-3p,hsa_circ_0091806,1252
hsa-miR-939-3p,hsa_circ_0091807,1252
hsa-miR-939-3p,hsa_circ_0091808,1252
hsa-miR-181d-5p,hsa_circ_0052097,1251
hsa-miR-190a-3p,hsa_circ_0007286,1251
hsa-miR-3187-5p,hsa_circ_0010571,1251
hsa-miR-3619-5p,hsa_circ_0033289,1251
hsa-miR-4640-5p,hsa_circ_0044552,1251
hsa-miR-4642,hsa_circ_0049113,1251
hsa-miR-4726-5p,hsa_circ_0057363,1251
hsa-miR-4775,hsa_circ_0012557,1251
hsa-miR-4775,hsa_circ_0012561,1251
hsa-miR-4775,hsa_circ_0012562,1251
hsa-miR-4778-3p,hsa_circ_0031275,1251
hsa-miR-5100,hsa_circ_0010542,1251
hsa-miR-5100,hsa_circ_0010549,1251
hsa-miR-5100,hsa_circ_0010553,1251
hsa-miR-5100,hsa_circ_0010559,1251
hsa-miR-5100,hsa_circ_0010560,1251
hsa-miR-5100,hsa_circ_0010572,1251
hsa-miR-5100,hsa_circ_0010573,1251
hsa-miR-5100,hsa_circ_0010574,1251
hsa-miR-5100,hsa_circ_0010581,1251
hsa-miR-5100,hsa_circ_0010582,1251
hsa-miR-5100,hsa_circ_0010583,1251
hsa-miR-608,hsa_circ_0020316,1251
hsa-miR-6132,hsa_circ_0044517,1251
hsa-miR-6132,hsa_circ_0044521,1251
hsa-miR-6132,hsa_circ_0044523,1251
hsa-miR-6132,hsa_circ_0044533,1251
hsa-miR-6132,hsa_circ_0044547,1251
hsa-miR-665,hsa_circ_0023418,1251
hsa-miR-665,hsa_circ_0023419,1251
hsa-miR-6756-5p,hsa_circ_0037995,1251
hsa-miR-6756-5p,hsa_circ_0037996,1251
hsa-miR-6756-5p,hsa_circ_0037997,1251
hsa-miR-6762-3p,hsa_circ_0058199,1251
hsa-miR-6797-5p,hsa_circ_0075041,1251
hsa-miR-6833-3p,hsa_circ_0030189,1251
hsa-miR-6852-5p,hsa_circ_0065399,1251
hsa-miR-762,hsa_circ_0068587,1251
hsa-miR-1184,hsa_circ_0063100,1250
hsa-miR-1277-5p,hsa_circ_0073819,1250
hsa-miR-1277-5p,hsa_circ_0073820,1250
hsa-miR-1277-5p,hsa_circ_0073821,1250
hsa-miR-1277-5p,hsa_circ_0073822,1250
hsa-miR-3135b,hsa_circ_0037564,1250
hsa-miR-3135b,hsa_circ_0037565,1250
hsa-miR-3135b,hsa_circ_0037568,1250
hsa-miR-3135b,hsa_circ_0037570,1250
hsa-miR-3135b,hsa_circ_0037571,1250
hsa-miR-3135b,hsa_circ_0037573,1250
hsa-miR-3135b,hsa_circ_0037574,1250
hsa-miR-4433a-3p,hsa_circ_0082879,1250
hsa-miR-4530,hsa_circ_0081156,1250
hsa-miR-4643,hsa_circ_0089792,1250
hsa-miR-4753-3p,hsa_circ_0040923,1250
hsa-miR-4753-3p,hsa_circ_0040925,1250
hsa-miR-5787,hsa_circ_0029292,1250
hsa-miR-6762-5p,hsa_circ_0044507,1250
hsa-miR-6762-5p,hsa_circ_0044508,1250
hsa-miR-6762-5p,hsa_circ_0044515,1250
hsa-miR-6762-5p,hsa_circ_0044516,1250
hsa-miR-6762-5p,hsa_circ_0044517,1250
hsa-miR-6780a-5p,hsa_circ_0068269,1250
hsa-miR-6798-5p,hsa_circ_0044533,1250
hsa-miR-6798-5p,hsa_circ_0044534,1250
hsa-miR-1249-5p,hsa_circ_0075921,1249
hsa-miR-1249-5p,hsa_circ_0078807,1249
hsa-miR-1273g-3p,hsa_circ_0016162,1249
hsa-miR-1273g-3p,hsa_circ_0016165,1249
hsa-miR-1587,hsa_circ_0039097,1249
hsa-miR-3613-3p,hsa_circ_0048941,1249
hsa-miR-3929,hsa_circ_0038209,1249
hsa-miR-4698,hsa_circ_0001476,1249
hsa-miR-4726-5p,hsa_circ_0081129,1249
hsa-miR-4726-5p,hsa_circ_0081133,1249
hsa-miR-4726-5p,hsa_circ_0081134,1249
hsa-miR-4726-5p,hsa_circ_0081135,1249
hsa-miR-4726-5p,hsa_circ_0081137,1249
hsa-miR-4726-5p,hsa_circ_0081138,1249
hsa-miR-4726-5p,hsa_circ_0081142,1249
hsa-miR-5001-3p,hsa_circ_0076600,1249
hsa-miR-665,hsa_circ_0091307,1249
hsa-miR-665,hsa_circ_0091310,1249
hsa-miR-6791-5p,hsa_circ_0065404,1249
hsa-miR-6813-5p,hsa_circ_0051281,1249
hsa-miR-6868-3p,hsa_circ_0049110,1249
hsa-miR-6868-3p,hsa_circ_0049113,1249
hsa-miR-6884-5p,hsa_circ_0006177,1249
hsa-miR-766-3p,hsa_circ_0051094,1249
hsa-miR-138-5p,hsa_circ_0049099,1248
hsa-miR-138-5p,hsa_circ_0049103,1248
hsa-miR-138-5p,hsa_circ_0049108,1248
hsa-miR-153-5p,hsa_circ_0029933,1248
hsa-miR-30d-3p,hsa_circ_0055230,1248
hsa-miR-30d-3p,hsa_circ_0055233,1248
hsa-miR-30d-3p,hsa_circ_0055235,1248
hsa-miR-30d-3p,hsa_circ_0055236,1248
hsa-miR-30d-3p,hsa_circ_0055237,1248
hsa-miR-30d-3p,hsa_circ_0055239,1248
hsa-miR-3135b,hsa_circ_0039106,1248
hsa-miR-3619-5p,hsa_circ_0033267,1248
hsa-miR-3929,hsa_circ_0008323,1248
hsa-miR-4640-5p,hsa_circ_0065415,1248
hsa-miR-4685-5p,hsa_circ_0039075,1248
hsa-miR-5001-5p,hsa_circ_0013873,1248
hsa-miR-5684,hsa_circ_0006648,1248
hsa-miR-647,hsa_circ_0049109,1248
hsa-miR-647,hsa_circ_0049110,1248
hsa-miR-647,hsa_circ_0049111,1248
hsa-miR-647,hsa_circ_0049112,1248
hsa-miR-647,hsa_circ_0049113,1248
hsa-miR-6740-3p,hsa_circ_0013876,1248
hsa-miR-6775-5p,hsa_circ_0082878,1248
hsa-miR-6775-5p,hsa_circ_0083938,1248
hsa-miR-6775-5p,hsa_circ_0083939,1248
hsa-miR-6803-5p,hsa_circ_0009561,1248
hsa-miR-6803-5p,hsa_circ_0009562,1248
hsa-miR-6803-5p,hsa_circ_0009563,1248
hsa-miR-6803-5p,hsa_circ_0009564,1248
hsa-miR-6816-5p,hsa_circ_0051929,1248
hsa-miR-7150,hsa_circ_0082878,1248
hsa-miR-7150,hsa_circ_0082879,1248
hsa-miR-7976,hsa_circ_0020279,1248
hsa-miR-7976,hsa_circ_0020280,1248
hsa-miR-877-3p,hsa_circ_0013876,1248
hsa-miR-1976,hsa_circ_0023414,1247
hsa-miR-3157-5p,hsa_circ_0011801,1247
hsa-miR-3157-5p,hsa_circ_0011806,1247
hsa-miR-3157-5p,hsa_circ_0011823,1247
hsa-miR-3157-5p,hsa_circ_0011826,1247
hsa-miR-328-5p,hsa_circ_0065481,1247
hsa-miR-4733-3p,hsa_circ_0081095,1247
hsa-miR-4739,hsa_circ_0037694,1247
hsa-miR-6127,hsa_circ_0032902,1247
hsa-miR-663a,hsa_circ_0030834,1247
hsa-miR-6756-5p,hsa_circ_0022342,1247
hsa-miR-6756-5p,hsa_circ_0022343,1247
hsa-miR-6766-5p,hsa_circ_0019875,1247
hsa-miR-6780a-5p,hsa_circ_0006648,1247
hsa-miR-6804-3p,hsa_circ_0037434,1247
hsa-miR-6804-3p,hsa_circ_0037436,1247
hsa-miR-6804-3p,hsa_circ_0037437,1247
hsa-miR-6836-5p,hsa_circ_0044517,1247
hsa-miR-6836-5p,hsa_circ_0044521,1247
hsa-miR-6836-5p,hsa_circ_0044523,1247
hsa-miR-6848-5p,hsa_circ_0050085,1247
hsa-miR-6848-5p,hsa_circ_0050086,1247
hsa-miR-760,hsa_circ_0020669,1247
hsa-miR-939-5p,hsa_circ_0010574,1247
hsa-miR-939-5p,hsa_circ_0010583,1247
hsa-miR-939-5p,hsa_circ_0010604,1247
hsa-miR-939-5p,hsa_circ_0010605,1247
hsa-miR-939-5p,hsa_circ_0010606,1247
hsa-miR-939-5p,hsa_circ_0010607,1247
hsa-miR-939-5p,hsa_circ_0010608,1247
hsa-miR-939-5p,hsa_circ_0010609,1247
hsa-miR-939-5p,hsa_circ_0010610,1247
hsa-miR-939-5p,hsa_circ_0010623,1247
hsa-miR-939-5p,hsa_circ_0010624,1247
hsa-miR-939-5p,hsa_circ_0010625,1247
hsa-miR-939-5p,hsa_circ_0010626,1247
hsa-miR-939-5p,hsa_circ_0010645,1247
hsa-miR-939-5p,hsa_circ_0010646,1247
hsa-miR-939-5p,hsa_circ_0010647,1247
hsa-miR-939-5p,hsa_circ_0010648,1247
hsa-miR-939-5p,hsa_circ_0010649,1247
hsa-miR-939-5p,hsa_circ_0010650,1247
hsa-miR-939-5p,hsa_circ_0010654,1247
hsa-miR-939-5p,hsa_circ_0010657,1247
hsa-miR-939-5p,hsa_circ_0010658,1247
hsa-miR-1286,hsa_circ_0081142,1246
hsa-miR-181d-5p,hsa_circ_0013782,1246
hsa-miR-181d-5p,hsa_circ_0013783,1246
hsa-miR-30b-3p,hsa_circ_0038209,1246
hsa-miR-3135a,hsa_circ_0041843,1246
hsa-miR-335-3p,hsa_circ_0032979,1246
hsa-miR-335-3p,hsa_circ_0032980,1246
hsa-miR-335-3p,hsa_circ_0032981,1246
hsa-miR-4498,hsa_circ_0058199,1246
hsa-miR-4651,hsa_circ_0004566,1246
hsa-miR-4739,hsa_circ_0022944,1246
hsa-miR-4739,hsa_circ_0022949,1246
hsa-miR-4739,hsa_circ_0022951,1246
hsa-miR-4739,hsa_circ_0022952,1246
hsa-miR-4739,hsa_circ_0022958,1246
hsa-miR-485-5p,hsa_circ_0065388,1246
hsa-miR-6790-5p,hsa_circ_0089837,1246
hsa-miR-6790-5p,hsa_circ_0089839,1246
hsa-miR-6791-3p,hsa_circ_0060073,1246
hsa-miR-6791-3p,hsa_circ_0060075,1246
hsa-miR-6792-3p,hsa_circ_0063099,1246
hsa-miR-6792-3p,hsa_circ_0063100,1246
hsa-miR-6792-3p,hsa_circ_0063101,1246
hsa-miR-6792-3p,hsa_circ_0063102,1246
hsa-miR-6792-3p,hsa_circ_0063103,1246
hsa-miR-6792-3p,hsa_circ_0063105,1246
hsa-miR-6795-5p,hsa_circ_0089776,1246
hsa-miR-6883-5p,hsa_circ_0037999,1246
hsa-miR-6884-5p,hsa_circ_0014789,1246
hsa-miR-1184,hsa_circ_0086853,1245
hsa-miR-1207-5p,hsa_circ_0082881,1245
hsa-miR-1286,hsa_circ_0081146,1245
hsa-miR-1301-3p,hsa_circ_0085899,1245
hsa-miR-30b-3p,hsa_circ_0023418,1245
hsa-miR-30b-3p,hsa_circ_0023419,1245
hsa-miR-3145-3p,hsa_circ_0003610,1245
hsa-miR-3149,hsa_circ_0089771,1245
hsa-miR-3190-3p,hsa_circ_0038404,1245
hsa-miR-3591-3p,hsa_circ_0089629,1245
hsa-miR-3591-3p,hsa_circ_0089630,1245
hsa-miR-3591-3p,hsa_circ_0089631,1245
hsa-miR-3591-3p,hsa_circ_0089632,1245
hsa-miR-3591-3p,hsa_circ_0089633,1245
hsa-miR-3591-3p,hsa_circ_0089634,1245
hsa-miR-5047,hsa_circ_0062093,1245
hsa-miR-5095,hsa_circ_0079934,1245
hsa-miR-6791-5p,hsa_circ_0037432,1245
hsa-miR-7851-3p,hsa_circ_0089771,1245
hsa-miR-939-3p,hsa_circ_0010572,1245
hsa-miR-939-3p,hsa_circ_0010622,1245
hsa-miR-138-5p,hsa_circ_0049111,1244
hsa-miR-138-5p,hsa_circ_0049115,1244
hsa-miR-138-5p,hsa_circ_0049116,1244
hsa-miR-1827,hsa_circ_0089771,1244
hsa-miR-214-3p,hsa_circ_0081122,1244
hsa-miR-214-3p,hsa_circ_0081133,1244
hsa-miR-214-3p,hsa_circ_0081137,1244
hsa-miR-214-3p,hsa_circ_0081138,1244
hsa-miR-214-3p,hsa_circ_0081142,1244
hsa-miR-214-3p,hsa_circ_0081152,1244
hsa-miR-30b-3p,hsa_circ_0087637,1244
hsa-miR-30b-3p,hsa_circ_0087638,1244
hsa-miR-30b-3p,hsa_circ_0087639,1244
hsa-miR-30b-3p,hsa_circ_0087640,1244
hsa-miR-30b-3p,hsa_circ_0092179,1244
hsa-miR-3187-5p,hsa_circ_0010580,1244
hsa-miR-3187-5p,hsa_circ_0010585,1244
hsa-miR-3187-5p,hsa_circ_0010589,1244
hsa-miR-3187-5p,hsa_circ_0010596,1244
hsa-miR-3187-5p,hsa_circ_0010597,1244
hsa-miR-3187-5p,hsa_circ_0010598,1244
hsa-miR-3187-5p,hsa_circ_0010614,1244
hsa-miR-3187-5p,hsa_circ_0010619,1244
hsa-miR-3187-5p,hsa_circ_0010620,1244
hsa-miR-3187-5p,hsa_circ_0010621,1244
hsa-miR-3187-5p,hsa_circ_0010631,1244
hsa-miR-3187-5p,hsa_circ_0010632,1244
hsa-miR-3198,hsa_circ_0049113,1244
hsa-miR-3198,hsa_circ_0049122,1244
hsa-miR-3918,hsa_circ_0020280,1244
hsa-miR-3937,hsa_circ_0051309,1244
hsa-miR-4530,hsa_circ_0057385,1244
hsa-miR-4530,hsa_circ_0057390,1244
hsa-miR-4530,hsa_circ_0057391,1244
hsa-miR-4726-3p,hsa_circ_0065401,1244
hsa-miR-4726-3p,hsa_circ_0065403,1244
hsa-miR-4726-3p,hsa_circ_0065404,1244
hsa-miR-4733-3p,hsa_circ_0081062,1244
hsa-miR-6514-3p,hsa_circ_0078998,1244
hsa-miR-6514-3p,hsa_circ_0078999,1244
hsa-miR-6722-3p,hsa_circ_0010664,1244
hsa-miR-6792-3p,hsa_circ_0069822,1244
hsa-miR-6812-5p,hsa_circ_0000726,1244
hsa-miR-6812-5p,hsa_circ_0004566,1244
hsa-miR-6848-5p,hsa_circ_0051279,1244
hsa-miR-6861-3p,hsa_circ_0020279,1244
hsa-miR-6873-3p,hsa_circ_0065399,1244
hsa-miR-6873-3p,hsa_circ_0065400,1244
hsa-miR-6873-3p,hsa_circ_0065401,1244
hsa-miR-6873-3p,hsa_circ_0065402,1244
hsa-miR-6873-3p,hsa_circ_0065403,1244
hsa-miR-6873-3p,hsa_circ_0065404,1244
hsa-miR-6882-3p,hsa_circ_0085899,1244
hsa-miR-6882-3p,hsa_circ_0085900,1244
hsa-miR-939-3p,hsa_circ_0010683,1244
hsa-miR-214-3p,hsa_circ_0044543,1243
hsa-miR-214-3p,hsa_circ_0044548,1243
hsa-miR-214-3p,hsa_circ_0044549,1243
hsa-miR-328-5p,hsa_circ_0044522,1243
hsa-miR-4254,hsa_circ_0030855,1243
hsa-miR-4254,hsa_circ_0030856,1243
hsa-miR-4254,hsa_circ_0030857,1243
hsa-miR-4254,hsa_circ_0030864,1243
hsa-miR-4487,hsa_circ_0041089,1243
hsa-miR-4487,hsa_circ_0041099,1243
hsa-miR-4487,hsa_circ_0041116,1243
hsa-miR-4733-3p,hsa_circ_0081108,1243
hsa-miR-4778-3p,hsa_circ_0034283,1243
hsa-miR-615-5p,hsa_circ_0051649,1243
hsa-miR-619-5p,hsa_circ_0004939,1243
hsa-miR-665,hsa_circ_0044512,1243
hsa-miR-665,hsa_circ_0044519,1243
hsa-miR-6787-5p,hsa_circ_0051750,1243
hsa-miR-6787-5p,hsa_circ_0051751,1243
hsa-miR-6825-5p,hsa_circ_0050085,1243
hsa-miR-6825-5p,hsa_circ_0050086,1243
hsa-miR-6852-5p,hsa_circ_0089429,1243
hsa-miR-6852-5p,hsa_circ_0089440,1243
hsa-miR-6852-5p,hsa_circ_0089445,1243
hsa-miR-6878-3p,hsa_circ_0085899,1243
hsa-miR-6878-3p,hsa_circ_0085900,1243
hsa-miR-2861,hsa_circ_0010633,1242
hsa-miR-2861,hsa_circ_0010641,1242
hsa-miR-2861,hsa_circ_0010642,1242
hsa-miR-2861,hsa_circ_0010643,1242
hsa-miR-2861,hsa_circ_0010662,1242
hsa-miR-2861,hsa_circ_0010663,1242
hsa-miR-2861,hsa_circ_0010668,1242
hsa-miR-2861,hsa_circ_0010669,1242
hsa-miR-2861,hsa_circ_0010672,1242
hsa-miR-3127-5p,hsa_circ_0020280,1242
hsa-miR-3150b-3p,hsa_circ_0002172,1242
hsa-miR-3150b-3p,hsa_circ_0089776,1242
hsa-miR-3619-5p,hsa_circ_0022861,1242
hsa-miR-4728-5p,hsa_circ_0052253,1242
hsa-miR-4739,hsa_circ_0006298,1242
hsa-miR-665,hsa_circ_0057378,1242
hsa-miR-6756-5p,hsa_circ_0014863,1242
hsa-miR-6836-5p,hsa_circ_0089547,1242
hsa-miR-764,hsa_circ_0089552,1242
hsa-miR-1205,hsa_circ_0061080,1241
hsa-miR-1909-3p,hsa_circ_0082877,1241
hsa-miR-3170,hsa_circ_0037570,1241
hsa-miR-3170,hsa_circ_0037571,1241
hsa-miR-3170,hsa_circ_0037573,1241
hsa-miR-3170,hsa_circ_0037574,1241
hsa-miR-3192-5p,hsa_circ_0014209,1241
hsa-miR-3192-5p,hsa_circ_0014210,1241
hsa-miR-3620-5p,hsa_circ_0091804,1241
hsa-miR-3620-5p,hsa_circ_0091805,1241
hsa-miR-3620-5p,hsa_circ_0091806,1241
hsa-miR-3620-5p,hsa_circ_0091807,1241
hsa-miR-3620-5p,hsa_circ_0091808,1241
hsa-miR-5001-3p,hsa_circ_0000062,1241
hsa-miR-5096,hsa_circ_0077011,1241
hsa-miR-6756-5p,hsa_circ_0092082,1241
hsa-miR-6756-5p,hsa_circ_0092086,1241
hsa-miR-6756-5p,hsa_circ_0092087,1241
hsa-miR-6756-5p,hsa_circ_0092088,1241
hsa-miR-6756-5p,hsa_circ_0092089,1241
hsa-miR-6780a-5p,hsa_circ_0041843,1241
hsa-miR-6797-5p,hsa_circ_0082561,1241
hsa-miR-6797-5p,hsa_circ_0082562,1241
hsa-miR-6849-3p,hsa_circ_0055407,1241
hsa-miR-6884-5p,hsa_circ_0006940,1241
hsa-miR-939-3p,hsa_circ_0010633,1241
hsa-miR-939-3p,hsa_circ_0010641,1241
hsa-miR-939-3p,hsa_circ_0010642,1241
hsa-miR-939-3p,hsa_circ_0010653,1241
hsa-miR-939-3p,hsa_circ_0010668,1241
hsa-miR-939-3p,hsa_circ_0010669,1241
hsa-miR-939-3p,hsa_circ_0010672,1241
hsa-miR-9-5p,hsa_circ_0018435,1241
hsa-miR-1260b,hsa_circ_0029351,1240
hsa-miR-1260b,hsa_circ_0029353,1240
hsa-miR-138-5p,hsa_circ_0049120,1240
hsa-miR-138-5p,hsa_circ_0049122,1240
hsa-miR-148b-3p,hsa_circ_0013876,1240
hsa-miR-29b-3p,hsa_circ_0081063,1240
hsa-miR-29b-3p,hsa_circ_0081065,1240
hsa-miR-29b-3p,hsa_circ_0081066,1240
hsa-miR-29b-3p,hsa_circ_0081090,1240
hsa-miR-29b-3p,hsa_circ_0081091,1240
hsa-miR-29b-3p,hsa_circ_0081096,1240
hsa-miR-29b-3p,hsa_circ_0081108,1240
hsa-miR-29b-3p,hsa_circ_0081111,1240
hsa-miR-29b-3p,hsa_circ_0081116,1240
hsa-miR-29b-3p,hsa_circ_0081120,1240
hsa-miR-29b-3p,hsa_circ_0081122,1240
hsa-miR-29b-3p,hsa_circ_0081125,1240
hsa-miR-29b-3p,hsa_circ_0081129,1240
hsa-miR-29b-3p,hsa_circ_0081130,1240
hsa-miR-29b-3p,hsa_circ_0081131,1240
hsa-miR-29b-3p,hsa_circ_0081133,1240
hsa-miR-29b-3p,hsa_circ_0081135,1240
hsa-miR-29b-3p,hsa_circ_0081136,1240
hsa-miR-29b-3p,hsa_circ_0081137,1240
hsa-miR-29b-3p,hsa_circ_0081138,1240
hsa-miR-3064-3p,hsa_circ_0052102,1240
hsa-miR-3194-5p,hsa_circ_0020280,1240
hsa-miR-3198,hsa_circ_0049111,1240
hsa-miR-4433a-3p,hsa_circ_0013876,1240
hsa-miR-4677-5p,hsa_circ_0015700,1240
hsa-miR-4677-5p,hsa_circ_0015709,1240
hsa-miR-4687-3p,hsa_circ_0013876,1240
hsa-miR-4691-5p,hsa_circ_0013873,1240
hsa-miR-4691-5p,hsa_circ_0013874,1240
hsa-miR-4731-5p,hsa_circ_0039090,1240
hsa-miR-4731-5p,hsa_circ_0039099,1240
hsa-miR-485-5p,hsa_circ_0037987,1240
hsa-miR-619-5p,hsa_circ_0026321,1240
hsa-miR-6846-5p,hsa_circ_0049837,1240
hsa-miR-6861-3p,hsa_circ_0020282,1240
hsa-miR-6881-3p,hsa_circ_0050838,1240
hsa-miR-7112-5p,hsa_circ_0082878,1240
hsa-miR-7112-5p,hsa_circ_0082879,1240
hsa-miR-764,hsa_circ_0089548,1240
hsa-miR-939-3p,hsa_circ_0010677,1240
hsa-miR-1184,hsa_circ_0063108,1239
hsa-miR-24-3p,hsa_circ_0049111,1239
hsa-miR-24-3p,hsa_circ_0049112,1239
hsa-miR-24-3p,hsa_circ_0049113,1239
hsa-miR-3064-3p,hsa_circ_0016756,1239
hsa-miR-4640-5p,hsa_circ_0089427,1239
hsa-miR-4688,hsa_circ_0082878,1239
hsa-miR-4688,hsa_circ_0082879,1239
hsa-miR-4722-5p,hsa_circ_0051048,1239
hsa-miR-485-5p,hsa_circ_0048844,1239
hsa-miR-5193,hsa_circ_0026926,1239
hsa-miR-5193,hsa_circ_0026927,1239
hsa-miR-5193,hsa_circ_0026928,1239
hsa-miR-5193,hsa_circ_0026929,1239
hsa-miR-5787,hsa_circ_0048499,1239
hsa-miR-615-5p,hsa_circ_0044524,1239
hsa-miR-665,hsa_circ_0081059,1239
hsa-miR-665,hsa_circ_0081060,1239
hsa-miR-665,hsa_circ_0081061,1239
hsa-miR-665,hsa_circ_0081062,1239
hsa-miR-665,hsa_circ_0081079,1239
hsa-miR-665,hsa_circ_0081080,1239
hsa-miR-6749-3p,hsa_circ_0089785,1239
hsa-miR-6803-5p,hsa_circ_0039097,1239
hsa-miR-6829-5p,hsa_circ_0091854,1239
hsa-miR-6829-5p,hsa_circ_0091855,1239
hsa-miR-6829-5p,hsa_circ_0091856,1239
hsa-miR-6829-5p,hsa_circ_0091857,1239
hsa-miR-6829-5p,hsa_circ_0091858,1239
hsa-miR-6855-5p,hsa_circ_0037564,1239
hsa-miR-6855-5p,hsa_circ_0037565,1239
hsa-miR-6855-5p,hsa_circ_0037568,1239
hsa-miR-6860,hsa_circ_0048499,1239
hsa-miR-1304-5p,hsa_circ_0015226,1238
hsa-miR-1304-5p,hsa_circ_0015227,1238
hsa-miR-1343-3p,hsa_circ_0089445,1238
hsa-miR-149-3p,hsa_circ_0058374,1238
hsa-miR-30b-3p,hsa_circ_0091222,1238
hsa-miR-3190-5p,hsa_circ_0009180,1238
hsa-miR-4640-5p,hsa_circ_0044550,1238
hsa-miR-4688,hsa_circ_0065481,1238
hsa-miR-4700-5p,hsa_circ_0037564,1238
hsa-miR-4700-5p,hsa_circ_0037565,1238
hsa-miR-4700-5p,hsa_circ_0037568,1238
hsa-miR-4700-5p,hsa_circ_0037570,1238
hsa-miR-4700-5p,hsa_circ_0037574,1238
hsa-miR-4778-3p,hsa_circ_0013872,1238
hsa-miR-6751-5p,hsa_circ_0050791,1238
hsa-miR-6816-5p,hsa_circ_0052245,1238
hsa-miR-6836-5p,hsa_circ_0085899,1238
hsa-miR-6836-5p,hsa_circ_0085900,1238
hsa-miR-6868-3p,hsa_circ_0069223,1238
hsa-miR-1304-5p,hsa_circ_0015216,1237
hsa-miR-1304-5p,hsa_circ_0015217,1237
hsa-miR-1304-5p,hsa_circ_0015221,1237
hsa-miR-1304-5p,hsa_circ_0015222,1237
hsa-miR-1914-5p,hsa_circ_0046379,1237
hsa-miR-2861,hsa_circ_0010677,1237
hsa-miR-3187-5p,hsa_circ_0010640,1237
hsa-miR-3692-5p,hsa_circ_0020490,1237
hsa-miR-3937,hsa_circ_0049820,1237
hsa-miR-4298,hsa_circ_0068917,1237
hsa-miR-6756-5p,hsa_circ_0065481,1237
hsa-miR-1343-3p,hsa_circ_0020282,1236
hsa-miR-20b-3p,hsa_circ_0060123,1236
hsa-miR-24-3p,hsa_circ_0049104,1236
hsa-miR-2861,hsa_circ_0019927,1236
hsa-miR-2861,hsa_circ_0019928,1236
hsa-miR-2861,hsa_circ_0019929,1236
hsa-miR-4677-5p,hsa_circ_0064836,1236
hsa-miR-4775,hsa_circ_0054632,1236
hsa-miR-4775,hsa_circ_0054633,1236
hsa-miR-520g-3p,hsa_circ_0079934,1236
hsa-miR-665,hsa_circ_0081122,1236
hsa-miR-665,hsa_circ_0081123,1236
hsa-miR-6720-5p,hsa_circ_0019789,1236
hsa-miR-6720-5p,hsa_circ_0019793,1236
hsa-miR-6720-5p,hsa_circ_0019795,1236
hsa-miR-6720-5p,hsa_circ_0019796,1236
hsa-miR-6873-5p,hsa_circ_0087119,1236
hsa-miR-7150,hsa_circ_0051047,1236
hsa-miR-1197,hsa_circ_0046560,1235
hsa-miR-1273g-3p,hsa_circ_0000246,1235
hsa-miR-1827,hsa_circ_0027022,1235
hsa-miR-1827,hsa_circ_0081596,1235
hsa-miR-214-3p,hsa_circ_0044531,1235
hsa-miR-29b-3p,hsa_circ_0044533,1235
hsa-miR-3187-5p,hsa_circ_0010668,1235
hsa-miR-3187-5p,hsa_circ_0010672,1235
hsa-miR-3613-3p,hsa_circ_0023418,1235
hsa-miR-3613-3p,hsa_circ_0023419,1235
hsa-miR-4530,hsa_circ_0044552,1235
hsa-miR-4685-3p,hsa_circ_0065411,1235
hsa-miR-4685-3p,hsa_circ_0065414,1235
hsa-miR-4685-3p,hsa_circ_0065415,1235
hsa-miR-4728-5p,hsa_circ_0014742,1235
hsa-miR-4728-5p,hsa_circ_0039097,1235
hsa-miR-6736-5p,hsa_circ_0049105,1235
hsa-miR-6736-5p,hsa_circ_0049115,1235
hsa-miR-6736-5p,hsa_circ_0049122,1235
hsa-miR-6736-5p,hsa_circ_0049125,1235
hsa-miR-6779-5p,hsa_circ_0000912,1235
hsa-miR-7109-5p,hsa_circ_0031813,1235
